Date and Time,ft (below ground)
2024-03-29 08:35:14,55.28
2024-03-29 05:34:38,55.28
2024-03-29 02:34:00,55.28
2024-03-28 23:33:19,55.28
2024-03-28 20:32:44,55.28
2024-03-28 17:32:06,55.28
2024-03-28 14:31:31,55.28
2024-03-28 11:30:51,55.28
2024-03-28 08:30:13,55.34
2024-03-28 05:29:34,55.34
2024-03-28 02:28:57,55.34
2024-03-27 23:28:20,55.34
2024-03-27 20:27:43,55.34
2024-03-27 17:27:00,55.34
2024-03-27 14:26:26,55.34
2024-03-27 11:25:46,55.4
2024-03-27 08:25:06,55.34
2024-03-27 05:24:25,55.34
2024-03-27 02:23:48,55.4
2024-03-27 01:13:48,55.15
2024-03-27 00:53:30,55.15
2024-03-26 21:52:54,55.15
2024-03-26 18:52:13,55.09
2024-03-26 15:51:35,55.15
2024-03-26 12:50:54,55.15
2024-03-26 09:50:19,55.15
2024-03-26 06:49:42,55.15
2024-03-26 03:49:03,55.15
2024-03-26 00:48:21,55.15
2024-03-25 21:47:45,55.15
2024-03-25 18:47:06,55.15
2024-03-25 15:46:29,55.15
2024-03-25 12:45:52,55.15
2024-03-25 09:45:14,55.22
2024-03-25 06:44:34,55.22
2024-03-25 03:43:57,55.22
2024-03-25 00:43:18,55.22
2024-03-24 21:42:39,55.22
2024-03-24 18:42:02,55.22
2024-03-24 15:41:22,55.22
2024-03-24 12:40:45,55.22
2024-03-24 09:40:07,55.22
2024-03-24 06:39:25,55.22
2024-03-24 03:38:49,55.22
2024-03-24 00:38:08,55.22
2024-03-23 21:37:32,55.28
2024-03-23 18:36:53,55.22
2024-03-23 17:26:53,55.22
2024-03-23 17:06:33,55.47
2024-03-23 14:05:55,55.47
2024-03-23 11:05:17,55.53
2024-03-23 08:04:41,55.47
2024-03-23 05:04:05,55.47
2024-03-23 02:03:28,55.53
2024-03-22 23:02:50,55.53
2024-03-22 22:37:50,55.34
2024-03-22 21:32:31,55.28
2024-03-22 18:31:50,55.28
2024-03-22 15:31:11,55.28
2024-03-22 12:30:31,55.34
2024-03-22 09:29:51,55.34
2024-03-22 06:29:14,55.34
2024-03-22 03:28:39,55.34
2024-03-22 00:28:00,55.34
2024-03-21 21:27:21,55.34
2024-03-21 18:26:44,55.34
2024-03-21 17:26:44,55.34
2024-03-21 16:56:22,55.59
2024-03-21 13:55:43,55.59
2024-03-21 10:55:05,55.66
2024-03-21 07:52:36,55.66
2024-03-21 04:51:59,55.66
2024-03-21 01:51:21,55.66
2024-03-20 22:50:46,55.59
2024-03-20 22:10:46,55.4
2024-03-20 21:20:28,55.4
2024-03-20 18:19:48,55.4
2024-03-20 15:19:09,55.47
2024-03-20 12:18:34,55.47
2024-03-20 09:17:55,55.47
2024-03-20 06:17:18,55.47
2024-03-20 03:16:42,55.47
2024-03-20 00:16:02,55.47
2024-03-19 21:15:24,55.47
2024-03-19 18:14:46,55.47
2024-03-19 15:14:09,55.47
2024-03-19 12:13:32,55.53
2024-03-19 09:12:55,55.53
2024-03-19 06:12:16,55.53
2024-03-19 03:11:39,55.53
2024-03-19 00:11:01,55.53
2024-03-18 21:10:24,55.53
2024-03-18 18:09:46,55.53
2024-03-18 15:09:04,55.53
2024-03-18 12:08:30,55.59
2024-03-18 09:07:46,55.59
2024-03-18 06:07:07,55.59
2024-03-18 03:06:32,55.59
2024-03-18 00:05:52,55.66
2024-03-17 21:05:10,55.66
2024-03-17 18:04:33,55.59
2024-03-17 15:03:54,55.66
2024-03-17 12:03:16,55.72
2024-03-17 09:02:39,55.72
2024-03-17 06:02:00,55.72
2024-03-17 03:01:23,55.72
2024-03-17 00:00:45,55.72
2024-03-16 21:00:07,55.72
2024-03-16 17:59:31,55.72
2024-03-16 14:58:52,55.72
2024-03-16 11:58:13,55.78
2024-03-16 08:57:34,55.78
2024-03-16 05:56:53,55.78
2024-03-16 02:56:14,55.78
2024-03-15 23:55:36,55.78
2024-03-15 20:54:59,55.78
2024-03-15 17:54:20,55.78
2024-03-15 14:53:44,55.78
2024-03-15 11:53:05,55.84
2024-03-15 08:52:31,55.84
2024-03-15 05:51:51,55.84
2024-03-15 02:51:14,55.84
2024-03-15 02:41:14,56.09
2024-03-15 01:20:54,56.09
2024-03-14 22:20:13,56.09
2024-03-14 19:19:33,56.09
2024-03-14 16:18:54,56.09
2024-03-14 13:18:17,56.09
2024-03-14 10:17:41,56.16
2024-03-14 07:17:03,56.16
2024-03-14 04:16:25,56.16
2024-03-14 01:15:47,56.22
2024-03-13 22:15:07,56.22
2024-03-13 19:14:33,56.22
2024-03-13 16:13:53,56.22
2024-03-13 13:13:13,56.22
2024-03-13 10:12:38,56.28
2024-03-13 07:11:57,56.28
2024-03-13 04:11:17,56.28
2024-03-13 04:06:17,56.09
2024-03-13 01:30:46,56.09
2024-03-12 22:30:05,56.09
2024-03-12 19:29:28,56.09
2024-03-12 16:28:47,56.09
2024-03-12 16:23:47,56.34
2024-03-12 13:53:13,56.34
2024-03-12 10:52:37,56.41
2024-03-12 07:51:54,56.41
2024-03-12 04:51:19,56.41
2024-03-12 01:50:41,56.41
2024-03-11 22:50:04,56.47
2024-03-11 19:49:26,56.47
2024-03-11 16:48:46,56.47
2024-03-11 13:48:06,56.47
2024-03-11 10:47:30,56.53
2024-03-11 07:46:54,56.47
2024-03-11 04:46:16,56.53
2024-03-11 01:45:40,56.53
2024-03-11 01:35:40,56.28
2024-03-10 23:30:11,56.34
2024-03-10 20:29:34,56.34
2024-03-10 17:28:57,56.34
2024-03-10 14:28:17,56.34
2024-03-10 11:27:38,56.41
2024-03-10 08:26:58,56.41
2024-03-10 05:26:20,56.41
2024-03-10 01:25:44,56.47
2024-03-09 22:25:06,56.47
2024-03-09 19:24:24,56.47
2024-03-09 16:23:49,56.47
2024-03-09 13:23:10,56.47
2024-03-09 10:22:35,56.53
2024-03-09 07:21:56,56.53
2024-03-09 04:21:15,56.53
2024-03-09 01:20:39,56.59
2024-03-08 22:20:03,56.59
2024-03-08 19:19:21,56.59
2024-03-08 16:18:41,56.59
2024-03-08 13:18:04,56.59
2024-03-08 10:17:26,56.66
2024-03-08 07:16:45,56.66
2024-03-08 04:16:05,56.66
2024-03-08 01:15:24,56.66
2024-03-07 22:14:47,56.72
2024-03-07 19:14:08,56.72
2024-03-07 16:13:30,56.72
2024-03-07 13:12:49,56.72
2024-03-07 10:12:10,56.78
2024-03-07 07:11:33,56.78
2024-03-07 04:10:56,56.78
2024-03-07 01:10:19,56.78
2024-03-06 22:09:40,56.78
2024-03-06 19:09:00,56.84
2024-03-06 16:08:19,56.84
2024-03-06 13:07:44,56.84
2024-03-06 10:07:02,56.91
2024-03-06 07:06:26,56.91
2024-03-06 04:05:50,56.97
2024-03-06 01:05:12,56.97
2024-03-05 22:04:36,56.97
2024-03-05 19:03:58,56.97
2024-03-05 16:03:19,56.97
2024-03-05 13:02:40,57.03
2024-03-05 10:02:01,57.03
2024-03-05 07:01:20,57.03
2024-03-05 05:31:02,57.28
2024-03-05 03:40:40,57.34
2024-03-05 00:40:00,57.34
2024-03-04 21:39:21,57.34
2024-03-04 18:38:44,57.34
2024-03-04 15:38:05,57.34
2024-03-04 12:37:28,57.41
2024-03-04 09:36:47,57.41
2024-03-04 06:36:10,57.47
2024-03-04 03:35:32,57.47
2024-03-04 00:34:54,57.47
2024-03-03 21:34:13,57.47
2024-03-03 18:33:38,57.47
2024-03-03 15:32:56,57.53
2024-03-03 12:32:17,57.53
2024-03-03 09:31:40,57.53
2024-03-03 06:31:02,57.53
2024-03-03 03:30:23,57.6
2024-03-03 00:29:48,57.6
2024-03-02 21:29:09,57.66
2024-03-02 18:28:31,57.6
2024-03-02 17:13:31,57.41
2024-03-02 15:27:51,57.47
2024-03-02 12:27:11,57.47
2024-03-02 09:26:35,57.47
2024-03-02 06:26:01,57.47
2024-03-02 03:25:21,57.53
2024-03-02 00:24:45,57.53
2024-03-01 21:24:07,57.53
2024-03-01 18:23:28,57.6
2024-03-01 15:22:47,57.6
2024-03-01 12:22:08,57.6
2024-03-01 09:21:33,57.66
2024-03-01 06:20:55,57.66
2024-03-01 03:20:19,57.72
2024-03-01 00:19:44,57.72
2024-02-29 21:19:05,57.72
2024-02-29 18:18:26,57.72
2024-02-29 15:17:48,57.78
2024-02-29 12:17:10,57.78
2024-02-29 09:16:36,57.85
2024-02-29 06:15:58,57.85
2024-02-29 03:15:18,57.85
2024-02-29 00:14:42,57.85
2024-02-28 21:14:03,57.91
2024-02-28 18:13:25,57.85
2024-02-28 15:12:46,57.91
2024-02-28 12:12:09,57.97
2024-02-28 09:11:30,57.97
2024-02-28 06:10:52,57.97
2024-02-28 03:10:13,58.03
2024-02-28 00:09:37,58.03
2024-02-27 21:08:54,58.03
2024-02-27 18:08:16,58.03
2024-02-27 15:07:39,58.1
2024-02-27 12:06:58,58.1
2024-02-27 09:06:19,58.16
2024-02-27 06:05:38,58.16
2024-02-27 04:35:38,58.1
2024-02-27 04:20:38,58.16
2024-02-27 03:04:59,58.16
2024-02-27 00:04:18,58.22
2024-02-26 21:03:40,58.22
2024-02-26 18:03:02,58.22
2024-02-26 15:02:22,58.22
2024-02-26 12:01:46,58.28
2024-02-26 09:01:06,58.28
2024-02-26 06:00:29,58.35
2024-02-26 02:59:49,58.35
2024-02-25 23:59:07,58.35
2024-02-25 20:58:32,58.41
2024-02-25 17:57:50,58.35
2024-02-25 14:57:17,58.41
2024-02-25 11:56:41,58.47
2024-02-25 08:56:03,58.47
2024-02-25 05:55:23,58.47
2024-02-25 02:54:47,58.47
2024-02-24 23:54:08,58.53
2024-02-24 20:53:32,58.53
2024-02-24 17:52:51,58.53
2024-02-24 14:52:11,58.53
2024-02-24 11:51:34,58.6
2024-02-24 08:50:53,58.6
2024-02-24 05:50:14,58.6
2024-02-24 02:49:36,58.6
2024-02-23 23:48:59,58.66
2024-02-23 21:03:59,58.85
2024-02-23 20:48:19,58.66
2024-02-23 17:47:40,58.66
2024-02-23 14:47:01,58.72
2024-02-23 11:46:22,58.72
2024-02-23 08:45:45,58.72
2024-02-23 05:45:08,58.78
2024-02-23 02:44:29,58.78
2024-02-22 23:43:49,58.85
2024-02-22 22:33:49,59.03
2024-02-22 22:13:31,59.03
2024-02-22 19:12:55,59.03
2024-02-22 16:12:14,59.03
2024-02-22 13:11:35,59.1
2024-02-22 10:10:55,59.16
2024-02-22 07:10:17,59.16
2024-02-22 04:09:37,59.16
2024-02-22 01:08:57,59.22
2024-02-21 23:38:37,58.97
2024-02-21 20:37:59,58.97
2024-02-21 17:37:17,58.97
2024-02-21 14:36:40,59.03
2024-02-21 11:36:01,59.03
2024-02-21 08:35:18,59.1
2024-02-21 05:34:41,59.1
2024-02-21 02:34:03,59.1
2024-02-20 23:33:23,59.16
2024-02-20 20:32:47,59.16
2024-02-20 17:32:07,59.16
2024-02-20 14:31:32,59.22
2024-02-20 11:30:53,59.28
2024-02-20 08:30:14,59.28
2024-02-20 05:29:34,59.28
2024-02-20 02:28:56,59.28
2024-02-19 23:28:15,59.35
2024-02-19 20:27:38,59.35
2024-02-19 17:26:57,59.35
2024-02-19 14:26:17,59.35
2024-02-19 11:25:39,59.41
2024-02-19 08:25:01,59.41
2024-02-19 05:24:21,59.35
2024-02-19 02:23:46,59.41
2024-02-18 23:23:09,59.41
2024-02-18 20:22:29,59.41
2024-02-18 17:21:52,59.41
2024-02-18 14:21:16,59.47
2024-02-18 11:20:36,59.47
2024-02-18 08:20:01,59.47
2024-02-18 05:19:21,59.47
2024-02-18 04:44:21,59.66
2024-02-18 03:49:03,59.66
2024-02-18 00:48:24,59.72
2024-02-17 21:47:45,59.72
2024-02-17 18:47:06,59.72
2024-02-17 15:46:29,59.72
2024-02-17 12:45:53,59.72
2024-02-17 09:45:17,59.72
2024-02-17 06:44:37,59.79
2024-02-17 03:43:58,59.79
2024-02-17 00:43:17,59.79
2024-02-16 21:42:41,59.79
2024-02-16 18:42:05,59.72
2024-02-16 15:41:29,59.79
2024-02-16 12:40:53,59.79
2024-02-16 09:40:16,59.85
2024-02-16 06:39:40,59.85
2024-02-16 03:39:01,59.79
2024-02-16 00:38:20,59.85
2024-02-15 21:37:43,59.85
2024-02-15 18:37:03,59.85
2024-02-15 15:36:25,59.85
2024-02-15 12:35:48,59.85
2024-02-15 09:35:08,59.85
2024-02-15 09:25:08,59.72
2024-02-15 06:59:36,59.66
2024-02-15 03:58:53,59.72
2024-02-15 00:58:19,59.72
2024-02-14 21:57:41,59.72
2024-02-14 18:57:00,59.72
2024-02-14 15:56:18,59.72
2024-02-14 12:55:42,59.72
2024-02-14 09:55:03,59.72
2024-02-14 06:54:20,59.72
2024-02-14 03:53:46,59.72
2024-02-14 00:53:06,59.79
2024-02-14 00:43:06,59.97
2024-02-13 22:02:30,59.97
2024-02-13 19:01:54,59.97
2024-02-13 16:01:13,59.97
2024-02-13 13:00:36,59.97
2024-02-13 09:59:56,59.97
2024-02-13 06:59:17,60.04
2024-02-13 03:58:39,60.04
2024-02-13 00:58:01,60.04
2024-02-12 21:57:22,60.04
2024-02-12 18:56:46,60.04
2024-02-12 15:56:08,60.04
2024-02-12 12:55:32,60.1
2024-02-12 09:54:56,60.1
2024-02-12 06:54:17,60.1
2024-02-12 03:53:42,60.16
2024-02-12 00:53:04,59.97
2024-02-11 21:52:25,59.97
2024-02-11 18:51:48,59.97
2024-02-11 15:51:12,59.97
2024-02-11 12:50:36,59.97
2024-02-11 09:49:55,59.97
2024-02-11 06:49:19,59.97
2024-02-11 03:48:40,59.97
2024-02-11 00:48:03,59.97
2024-02-10 21:47:28,59.97
2024-02-10 18:46:47,59.97
2024-02-10 15:46:08,59.97
2024-02-10 12:45:33,60.04
2024-02-10 09:44:53,60.04
2024-02-10 06:44:09,60.04
2024-02-10 03:43:33,60.04
2024-02-10 03:33:33,60.29
2024-02-10 01:02:59,60.29
2024-02-10 00:42:59,60.04
2024-02-09 22:27:27,60.1
2024-02-09 19:26:51,60.1
2024-02-09 16:26:12,60.1
2024-02-09 13:25:33,60.1
2024-02-09 10:24:54,60.16
2024-02-09 07:24:18,60.16
2024-02-09 04:23:38,60.16
2024-02-09 01:22:58,60.16
2024-02-08 23:52:58,60.35
2024-02-08 22:22:18,60.22
2024-02-08 19:21:39,60.16
2024-02-08 16:20:55,60.16
2024-02-08 13:20:18,60.16
2024-02-08 10:19:40,60.22
2024-02-08 07:19:00,60.22
2024-02-08 07:09:00,60.41
2024-02-08 05:23:37,60.41
2024-02-08 02:22:59,60.47
2024-02-07 23:22:21,60.47
2024-02-07 20:21:44,60.47
2024-02-07 17:21:05,60.47
2024-02-07 14:20:22,60.47
2024-02-07 11:19:45,60.47
2024-02-07 08:19:06,60.54
2024-02-07 07:09:06,60.41
2024-02-07 06:48:50,60.29
2024-02-07 03:48:09,60.35
2024-02-07 00:47:33,60.35
2024-02-06 21:46:52,60.35
2024-02-06 18:46:12,60.35
2024-02-06 17:36:12,60.54
2024-02-06 17:15:54,60.54
2024-02-06 14:15:13,60.54
2024-02-06 11:14:39,60.6
2024-02-06 08:13:57,60.66
2024-02-06 05:13:17,60.66
2024-02-06 02:12:40,60.66
2024-02-05 23:12:02,60.66
2024-02-05 22:52:02,60.54
2024-02-05 20:11:28,60.54
2024-02-05 17:10:47,60.54
2024-02-05 14:10:09,60.6
2024-02-05 11:09:34,60.6
2024-02-05 08:08:53,60.6
2024-02-05 08:03:53,60.85
2024-02-05 05:13:15,60.85
2024-02-05 02:12:36,60.72
2024-02-04 23:11:59,60.72
2024-02-04 20:11:19,60.72
2024-02-04 17:10:41,60.79
2024-02-04 14:10:05,60.79
2024-02-04 11:09:26,60.79
2024-02-04 08:08:49,60.79
2024-02-04 07:58:49,60.97
2024-02-04 06:38:32,60.97
2024-02-04 03:37:52,60.97
2024-02-04 00:37:10,60.97
2024-02-03 21:36:34,60.97
2024-02-03 18:35:56,60.97
2024-02-03 15:35:16,60.97
2024-02-03 15:00:16,60.85
2024-02-03 14:04:58,60.79
2024-02-03 11:04:18,60.85
2024-02-03 08:03:38,60.85
2024-02-03 05:02:59,60.85
2024-02-03 02:02:21,60.85
2024-02-02 23:01:44,60.85
2024-02-02 20:01:09,60.85
2024-02-02 17:00:30,60.79
2024-02-02 13:59:51,60.85
2024-02-02 10:59:12,60.85
2024-02-02 07:58:36,60.79
2024-02-02 04:57:54,60.79
2024-02-02 01:57:15,60.79
2024-02-01 22:56:40,60.79
2024-02-01 19:55:59,60.79
2024-02-01 16:55:20,60.79
2024-02-01 13:54:41,60.79
2024-02-01 11:44:41,60.72
2024-02-01 11:29:41,60.79
2024-02-01 10:54:03,60.79
2024-02-01 07:53:27,60.79
2024-02-01 04:52:49,60.79
2024-02-01 01:52:04,60.79
2024-01-31 22:51:29,60.79
2024-01-31 19:50:51,60.79
2024-01-31 16:50:12,60.79
2024-01-31 13:49:32,60.85
2024-01-31 10:48:53,60.85
2024-01-31 07:48:14,60.85
2024-01-31 04:47:35,60.85
2024-01-31 01:46:58,60.85
2024-01-30 22:46:18,60.85
2024-01-30 19:45:38,60.85
2024-01-30 16:44:59,60.85
2024-01-30 13:44:21,60.85
2024-01-30 10:43:41,60.85
2024-01-30 07:43:03,60.85
2024-01-30 04:42:25,60.85
2024-01-30 01:41:49,60.85
2024-01-29 22:41:12,60.85
2024-01-29 19:40:33,60.85
2024-01-29 16:39:53,60.85
2024-01-29 13:39:12,60.85
2024-01-29 10:38:35,60.85
2024-01-29 07:37:56,60.85
2024-01-29 04:37:19,60.85
2024-01-29 01:36:44,60.85
2024-01-28 22:36:02,60.85
2024-01-28 21:26:02,60.91
2024-01-28 21:05:43,61.04
2024-01-28 18:05:07,61.04
2024-01-28 17:30:07,60.85
2024-01-28 15:29:33,60.85
2024-01-28 12:28:54,60.85
2024-01-28 09:28:15,60.85
2024-01-28 06:27:38,60.85
2024-01-28 03:26:56,60.85
2024-01-28 00:26:16,60.85
2024-01-27 21:25:40,60.85
2024-01-27 18:25:00,60.85
2024-01-27 15:24:23,60.85
2024-01-27 12:23:48,60.85
2024-01-27 09:23:08,60.85
2024-01-27 06:22:30,60.85
2024-01-27 03:21:50,60.85
2024-01-27 00:21:11,60.85
2024-01-26 21:20:34,60.85
2024-01-26 18:19:57,60.85
2024-01-26 15:19:15,60.85
2024-01-26 12:18:39,60.91
2024-01-26 09:17:55,60.91
2024-01-26 06:17:18,60.85
2024-01-26 03:16:38,60.85
2024-01-26 00:16:00,60.85
2024-01-25 21:15:22,60.85
2024-01-25 18:14:46,60.85
2024-01-25 15:14:08,60.85
2024-01-25 12:13:30,60.91
2024-01-25 09:12:52,60.85
2024-01-25 06:12:12,60.85
2024-01-25 03:11:37,60.85
2024-01-25 00:10:57,60.85
2024-01-24 21:10:19,60.85
2024-01-24 18:09:41,60.85
2024-01-24 15:09:04,60.85
2024-01-24 12:08:23,60.91
2024-01-24 09:07:45,60.91
2024-01-24 06:07:08,60.91
2024-01-24 03:06:30,60.91
2024-01-24 00:05:50,60.85
2024-01-23 21:05:12,60.85
2024-01-23 18:04:33,60.85
2024-01-23 15:03:53,60.91
2024-01-23 12:03:17,60.91
2024-01-23 09:02:38,60.91
2024-01-23 06:01:59,60.85
2024-01-23 05:56:59,61.04
2024-01-23 03:16:24,61.04
2024-01-23 00:15:47,60.91
2024-01-22 22:45:23,60.85
2024-01-22 19:44:48,60.85
2024-01-22 16:44:08,60.85
2024-01-22 13:43:31,60.85
2024-01-22 10:42:47,60.91
2024-01-22 07:42:09,60.85
2024-01-22 04:41:33,60.85
2024-01-22 01:40:54,60.85
2024-01-21 22:40:16,60.91
2024-01-21 19:39:41,60.85
2024-01-21 16:39:03,60.91
2024-01-21 13:38:21,60.91
2024-01-21 10:37:45,60.91
2024-01-21 07:37:07,60.91
2024-01-21 04:36:31,60.85
2024-01-21 01:35:51,60.91
2024-01-20 22:35:12,60.91
2024-01-20 19:34:33,60.91
2024-01-20 16:33:53,60.91
2024-01-20 13:33:18,60.91
2024-01-20 10:32:41,60.91
2024-01-20 07:32:00,60.91
2024-01-20 04:31:26,60.91
2024-01-20 01:30:49,60.91
2024-01-19 22:30:11,60.91
2024-01-19 19:29:35,60.91
2024-01-19 16:28:52,60.91
2024-01-19 13:28:15,60.91
2024-01-19 10:27:40,60.97
2024-01-19 08:57:20,61.1
2024-01-19 06:31:53,61.16
2024-01-19 03:31:11,61.16
2024-01-19 03:01:11,60.97
2024-01-19 00:40:36,60.97
2024-01-18 21:39:57,60.97
2024-01-18 18:39:17,60.97
2024-01-18 15:38:41,60.97
2024-01-18 12:38:02,60.97
2024-01-18 09:37:25,60.97
2024-01-18 06:36:47,60.97
2024-01-18 03:36:07,60.97
2024-01-18 00:35:31,60.97
2024-01-17 21:34:55,60.97
2024-01-17 18:34:14,60.97
2024-01-17 15:33:36,60.97
2024-01-17 12:32:56,60.97
2024-01-17 09:32:18,60.97
2024-01-17 06:31:40,60.97
2024-01-17 03:31:02,60.97
2024-01-17 00:30:24,60.97
2024-01-16 21:29:46,61.04
2024-01-16 18:29:08,61.04
2024-01-16 15:28:31,60.97
2024-01-16 12:27:52,61.04
2024-01-16 09:27:13,61.04
2024-01-16 06:26:37,61.04
2024-01-16 03:26:00,61.1
2024-01-16 00:25:20,61.1
2024-01-15 21:24:42,61.22
2024-01-15 18:24:03,61.29
2024-01-15 17:54:03,61.29
2024-01-15 15:23:22,61.1
2024-01-15 14:53:16,61.41
2024-01-15 14:23:10,61.41
2024-01-15 13:53:03,61.41
2024-01-15 13:22:58,61.41
2024-01-15 12:52:51,61.48
2024-01-15 12:22:45,69.74
2024-01-15 12:17:45,100.34
2024-01-15 12:07:45,106.72
2024-01-15 11:54:10,106.85
2024-01-15 11:23:41,106.6
