Date and Time,ft (below ground)
2024-07-08 17:49:38,54.34
2024-07-08 14:48:59,54.34
2024-07-08 11:48:21,54.34
2024-07-08 08:47:41,54.36
2024-07-08 05:47:04,54.39
2024-07-08 02:46:26,54.39
2024-07-07 23:45:48,54.39
2024-07-07 20:45:06,54.36
2024-07-07 17:44:30,54.34
2024-07-07 14:43:52,54.34
2024-07-07 11:43:16,54.34
2024-07-07 08:42:37,54.36
2024-07-07 05:41:54,54.39
2024-07-07 02:41:16,54.39
2024-07-06 23:40:40,54.39
2024-07-06 20:39:59,54.36
2024-07-06 17:39:23,54.34
2024-07-06 14:38:44,54.34
2024-07-06 11:38:07,54.34
2024-07-06 08:37:29,54.36
2024-07-06 05:36:52,54.36
2024-07-06 02:36:15,54.44
2024-07-06 01:05:59,54.54
2024-07-05 22:05:22,54.51
2024-07-05 19:04:43,54.46
2024-07-05 16:04:04,54.39
2024-07-05 13:03:26,54.31
2024-07-05 10:02:46,54.31
2024-07-05 07:02:07,54.34
2024-07-05 04:01:30,54.36
2024-07-05 01:00:52,54.36
2024-07-04 22:00:16,54.36
2024-07-04 18:59:36,54.31
2024-07-04 15:58:56,54.29
2024-07-04 12:58:18,54.29
2024-07-04 09:57:40,54.34
2024-07-04 06:57:03,54.36
2024-07-04 03:56:20,54.34
2024-07-04 00:55:44,54.34
2024-07-03 21:55:05,54.34
2024-07-03 18:54:28,54.29
2024-07-03 15:53:50,54.26
2024-07-03 12:53:15,54.29
2024-07-03 09:52:34,54.31
2024-07-03 06:51:56,54.31
2024-07-03 03:51:18,54.29
2024-07-03 00:50:40,54.31
2024-07-02 21:50:03,54.29
2024-07-02 18:49:25,54.26
2024-07-02 15:48:48,54.24
2024-07-02 12:48:07,54.26
2024-07-02 09:47:32,54.29
2024-07-02 06:46:53,54.29
2024-07-02 03:46:17,54.31
2024-07-02 00:45:37,54.31
2024-07-01 21:44:59,54.29
2024-07-01 18:44:23,54.24
2024-07-01 15:43:43,54.24
2024-07-01 12:43:04,54.26
2024-07-01 09:42:26,54.29
2024-07-01 06:41:47,54.29
2024-07-01 03:41:08,54.29
2024-07-01 00:40:31,54.29
2024-06-30 21:39:57,54.29
2024-06-30 18:39:18,54.24
2024-06-30 15:38:38,54.24
2024-06-30 12:38:00,54.24
2024-06-30 09:37:22,54.26
2024-06-30 06:36:43,54.26
2024-06-30 03:36:04,54.26
2024-06-30 00:35:26,54.26
2024-06-29 21:34:46,54.26
2024-06-29 18:34:07,54.24
2024-06-29 15:33:30,54.21
2024-06-29 12:32:52,54.21
2024-06-29 09:32:15,54.26
2024-06-29 06:31:37,54.26
2024-06-29 03:31:00,54.26
2024-06-29 00:30:23,54.26
2024-06-28 21:29:41,54.26
2024-06-28 18:29:03,54.21
2024-06-28 15:28:25,54.21
2024-06-28 12:27:47,54.21
2024-06-28 09:26:48,54.24
2024-06-28 06:26:13,54.26
2024-06-28 03:25:35,54.26
2024-06-28 00:24:54,54.26
2024-06-27 21:24:18,54.26
2024-06-27 18:23:42,54.21
2024-06-27 15:23:04,54.21
2024-06-27 12:22:26,54.21
2024-06-27 09:21:49,54.24
2024-06-27 06:21:12,54.26
2024-06-27 03:20:35,54.26
2024-06-27 00:19:56,54.26
2024-06-26 21:19:19,54.24
2024-06-26 18:18:39,54.21
2024-06-26 15:18:00,54.19
2024-06-26 12:17:22,54.21
2024-06-26 09:16:40,54.24
2024-06-26 06:15:58,54.24
2024-06-26 03:15:21,54.26
2024-06-26 00:14:40,54.26
2024-06-25 21:14:02,54.24
2024-06-25 18:13:25,54.21
2024-06-25 15:12:47,54.21
2024-06-25 12:12:05,54.19
2024-06-25 09:11:26,54.21
2024-06-25 06:10:47,54.29
2024-06-25 04:40:28,54.39
2024-06-25 01:39:49,54.34
2024-06-24 22:39:11,54.24
2024-06-24 19:38:33,54.36
2024-06-24 16:37:52,54.34
2024-06-24 13:37:10,54.34
2024-06-24 10:36:32,54.34
2024-06-24 07:35:50,54.36
2024-06-24 04:35:14,54.36
2024-06-24 04:25:14,54.19
2024-06-24 01:34:34,54.21
2024-06-23 22:33:55,54.21
2024-06-23 19:33:18,54.16
2024-06-23 16:32:35,54.16
2024-06-23 13:31:55,54.16
2024-06-23 10:31:17,54.16
2024-06-23 07:30:40,54.16
2024-06-23 04:30:03,54.19
2024-06-23 01:29:27,54.19
2024-06-22 22:28:49,54.19
2024-06-22 19:28:10,54.14
2024-06-22 16:27:35,54.14
2024-06-22 13:26:57,54.14
2024-06-22 10:26:19,54.14
2024-06-22 07:25:40,54.16
2024-06-22 04:25:00,54.16
2024-06-22 01:24:25,54.16
2024-06-21 22:23:47,54.16
2024-06-21 19:23:14,54.14
2024-06-21 16:22:33,54.11
2024-06-21 13:21:53,54.11
2024-06-21 10:21:17,54.14
2024-06-21 07:20:41,54.14
2024-06-21 04:20:02,54.14
2024-06-21 01:19:25,54.16
2024-06-20 22:18:47,54.16
2024-06-20 19:18:10,54.11
2024-06-20 16:17:32,54.11
2024-06-20 13:16:47,54.11
2024-06-20 10:16:07,54.14
2024-06-20 08:45:47,54.29
2024-06-20 07:15:30,54.31
2024-06-20 04:14:50,54.31
2024-06-20 01:14:12,54.34
2024-06-19 22:13:31,54.34
2024-06-19 19:12:50,54.29
2024-06-19 16:12:09,54.29
2024-06-19 14:27:09,54.11
2024-06-19 13:11:31,54.14
2024-06-19 10:10:51,54.16
2024-06-19 07:10:10,54.16
2024-06-19 04:09:34,54.16
2024-06-19 01:08:53,54.16
2024-06-18 22:28:53,54.14
2024-06-18 22:08:17,54.14
2024-06-18 19:07:39,54.11
2024-06-18 16:06:58,54.09
2024-06-18 13:06:20,54.11
2024-06-18 10:05:38,54.14
2024-06-18 07:04:57,54.11
2024-06-18 04:04:21,54.11
2024-06-18 01:03:43,54.14
2024-06-17 22:03:02,54.14
2024-06-17 19:02:26,54.09
2024-06-17 16:01:49,54.06
2024-06-17 13:01:10,54.06
2024-06-17 10:00:36,54.11
2024-06-17 06:59:53,54.11
2024-06-17 03:59:16,54.11
2024-06-17 00:58:37,54.11
2024-06-16 21:57:58,54.11
2024-06-16 18:57:20,54.09
2024-06-16 15:56:39,54.06
2024-06-16 12:55:58,54.06
2024-06-16 09:55:21,54.09
2024-06-16 08:25:02,54.24
2024-06-16 06:19:36,54.26
2024-06-16 03:18:56,54.26
2024-06-16 00:18:18,54.26
2024-06-15 21:17:43,54.26
2024-06-15 19:47:23,54.09
2024-06-15 17:16:49,54.04
2024-06-15 14:16:10,54.04
2024-06-15 11:15:32,54.06
2024-06-15 08:14:53,54.06
2024-06-15 05:14:16,54.09
2024-06-15 02:13:37,54.09
2024-06-14 23:12:57,54.06
2024-06-14 20:12:21,54.04
2024-06-14 17:11:41,54.01
2024-06-14 14:11:03,54.01
2024-06-14 11:10:25,54.04
2024-06-14 08:09:44,54.06
2024-06-14 05:09:08,54.04
2024-06-14 02:08:29,54.06
2024-06-13 23:07:51,54.06
2024-06-13 20:07:16,54.04
2024-06-13 17:06:36,54.04
2024-06-13 14:05:59,54.01
2024-06-13 12:00:32,54.16
2024-06-13 10:30:13,54.24
2024-06-13 07:29:34,54.24
2024-06-13 04:28:56,54.24
2024-06-13 01:28:18,54.24
2024-06-12 22:27:39,54.24
2024-06-12 19:27:00,54.24
2024-06-12 16:26:22,54.24
2024-06-12 13:25:42,54.24
2024-06-12 10:25:04,54.24
2024-06-12 10:20:04,54.41
2024-06-12 08:14:38,54.41
2024-06-12 05:13:59,54.41
2024-06-12 02:13:22,54.36
2024-06-11 23:12:43,54.26
2024-06-11 20:12:07,54.24
2024-06-11 17:11:32,54.21
2024-06-11 14:10:52,54.21
2024-06-11 11:10:11,54.24
2024-06-11 08:09:33,54.26
2024-06-11 05:08:54,54.26
2024-06-11 02:08:15,54.26
2024-06-10 23:07:33,54.26
2024-06-10 20:06:54,54.24
2024-06-10 17:06:11,54.21
2024-06-10 14:05:34,54.21
2024-06-10 11:04:59,54.24
2024-06-10 08:04:23,54.24
2024-06-10 05:03:38,54.26
2024-06-10 02:03:00,54.26
2024-06-09 23:02:24,54.26
2024-06-09 20:01:44,54.24
2024-06-09 17:01:06,54.21
2024-06-09 14:00:26,54.21
2024-06-09 10:59:46,54.21
2024-06-09 07:59:13,54.21
2024-06-09 04:58:33,54.21
2024-06-09 01:57:56,54.21
2024-06-08 22:57:19,54.21
2024-06-08 19:56:41,54.21
2024-06-08 16:56:02,54.21
2024-06-08 13:55:25,54.21
2024-06-08 10:54:47,54.21
2024-06-08 07:54:07,54.24
2024-06-08 04:53:30,54.21
2024-06-08 01:52:52,54.24
2024-06-07 22:52:15,54.21
2024-06-07 19:51:38,54.21
2024-06-07 16:50:58,54.21
2024-06-07 13:50:23,54.19
2024-06-07 10:49:47,54.21
2024-06-07 07:49:07,54.21
2024-06-07 04:48:29,54.21
2024-06-07 01:47:50,54.24
2024-06-06 22:47:12,54.24
2024-06-06 19:46:31,54.19
2024-06-06 16:45:54,54.16
2024-06-06 13:45:15,54.19
2024-06-06 10:44:38,54.21
2024-06-06 07:43:59,54.21
2024-06-06 04:43:22,54.21
2024-06-06 01:42:39,54.24
2024-06-05 22:42:01,54.21
2024-06-05 19:41:24,54.19
2024-06-05 16:40:44,54.19
2024-06-05 13:40:02,54.21
2024-06-05 10:39:26,54.21
2024-06-05 07:38:48,54.21
2024-06-05 04:38:07,54.21
2024-06-05 01:37:30,54.21
2024-06-04 22:36:54,54.21
2024-06-04 19:36:18,54.19
2024-06-04 16:35:39,54.19
2024-06-04 13:35:01,54.19
2024-06-04 10:34:28,54.19
2024-06-04 07:33:49,54.19
2024-06-04 04:33:11,54.34
2024-06-04 02:37:48,54.36
2024-06-03 23:37:06,54.36
2024-06-03 20:36:30,54.36
2024-06-03 17:35:48,54.24
2024-06-03 16:00:30,54.16
2024-06-03 12:59:49,54.16
2024-06-03 09:59:14,54.19
2024-06-03 06:58:33,54.19
2024-06-03 03:57:53,54.19
2024-06-03 00:57:18,54.21
2024-06-02 21:56:40,54.19
2024-06-02 18:56:01,54.19
2024-06-02 15:55:24,54.16
2024-06-02 12:54:43,54.16
2024-06-02 09:54:03,54.19
2024-06-02 06:53:26,54.19
2024-06-02 06:13:26,54.26
2024-06-02 03:52:45,54.19
2024-06-02 00:52:07,54.19
2024-06-01 21:51:28,54.19
2024-06-01 18:50:49,54.16
2024-06-01 15:50:12,54.16
2024-06-01 12:49:33,54.16
2024-06-01 09:48:56,54.19
2024-06-01 06:48:14,54.19
2024-06-01 03:47:36,54.19
2024-06-01 00:46:57,54.21
2024-05-31 21:46:21,54.19
2024-05-31 18:45:44,54.16
2024-05-31 15:45:06,54.16
2024-05-31 12:44:28,54.19
2024-05-31 09:43:50,54.19
2024-05-31 06:43:14,54.19
2024-05-31 06:33:14,54.34
2024-05-31 03:42:35,54.21
2024-05-31 00:41:54,54.21
2024-05-30 21:41:15,54.19
2024-05-30 18:40:38,54.16
2024-05-30 15:39:59,54.16
2024-05-30 12:39:22,54.16
2024-05-30 09:38:43,54.19
2024-05-30 06:38:05,54.21
2024-05-30 03:37:28,54.21
2024-05-30 00:36:49,54.26
2024-05-29 22:16:17,54.36
2024-05-29 19:15:42,54.34
2024-05-29 16:15:02,54.31
2024-05-29 13:14:25,54.31
2024-05-29 10:13:44,54.31
2024-05-29 09:43:44,54.19
2024-05-29 07:13:06,54.19
2024-05-29 04:12:27,54.19
2024-05-29 01:11:47,54.19
2024-05-28 22:11:12,54.19
2024-05-28 19:10:33,54.19
2024-05-28 16:09:54,54.16
2024-05-28 13:09:19,54.16
2024-05-28 10:08:41,54.16
2024-05-28 07:08:02,54.19
2024-05-28 04:07:24,54.19
2024-05-28 01:06:45,54.19
2024-05-27 22:06:05,54.19
2024-05-27 19:05:27,54.16
2024-05-27 16:04:44,54.16
2024-05-27 13:04:03,54.16
2024-05-27 10:03:27,54.19
2024-05-27 07:02:49,54.19
2024-05-27 04:02:08,54.19
2024-05-27 01:01:32,54.19
2024-05-26 22:00:54,54.19
2024-05-26 19:00:17,54.16
2024-05-26 15:59:37,54.14
2024-05-26 12:58:59,54.16
2024-05-26 09:58:20,54.16
2024-05-26 06:57:39,54.16
2024-05-26 03:56:59,54.19
2024-05-26 00:56:23,54.19
2024-05-25 21:55:45,54.19
2024-05-25 18:55:05,54.16
2024-05-25 15:54:30,54.14
2024-05-25 12:53:50,54.16
2024-05-25 09:53:13,54.16
2024-05-25 06:52:33,54.16
2024-05-25 03:51:55,54.16
2024-05-25 00:51:17,54.19
2024-05-24 21:50:38,54.16
2024-05-24 18:49:59,54.14
2024-05-24 15:49:21,54.14
2024-05-24 12:48:48,54.16
2024-05-24 09:47:54,54.16
2024-05-24 06:47:18,54.16
2024-05-24 03:46:40,54.16
2024-05-24 00:46:01,54.16
2024-05-23 21:45:24,54.16
2024-05-23 18:44:42,54.14
2024-05-23 15:44:03,54.14
2024-05-23 12:43:27,54.14
2024-05-23 09:42:42,54.16
2024-05-23 06:42:05,54.16
2024-05-23 03:41:27,54.16
2024-05-23 00:40:50,54.16
2024-05-22 21:40:11,54.16
2024-05-22 18:39:34,54.14
2024-05-22 15:38:53,54.14
2024-05-22 12:38:17,54.14
2024-05-22 09:37:33,54.16
2024-05-22 06:36:55,54.16
2024-05-22 03:36:15,54.16
2024-05-22 00:35:35,54.16
2024-05-21 21:34:58,54.16
2024-05-21 18:34:21,54.11
2024-05-21 15:33:41,54.11
2024-05-21 12:33:02,54.14
2024-05-21 09:32:21,54.14
2024-05-21 06:31:42,54.14
2024-05-21 03:31:05,54.14
2024-05-21 00:30:27,54.16
2024-05-20 21:29:45,54.14
2024-05-20 18:29:04,54.11
2024-05-20 15:28:29,54.11
2024-05-20 12:27:48,54.14
2024-05-20 09:27:11,54.16
2024-05-20 06:26:35,54.14
2024-05-20 03:25:57,54.14
2024-05-20 00:25:18,54.16
2024-05-19 21:24:39,54.16
2024-05-19 18:23:58,54.11
2024-05-19 15:23:20,54.11
2024-05-19 12:22:43,54.14
2024-05-19 09:22:04,54.14
2024-05-19 06:21:25,54.14
2024-05-19 03:20:46,54.14
2024-05-19 00:20:05,54.14
2024-05-18 21:19:27,54.14
2024-05-18 18:18:48,54.14
2024-05-18 15:18:07,54.11
2024-05-18 12:17:30,54.14
2024-05-18 09:16:49,54.14
2024-05-18 06:16:11,54.14
2024-05-18 03:15:31,54.14
2024-05-18 00:14:52,54.16
2024-05-17 21:14:14,54.14
2024-05-17 18:13:36,54.11
2024-05-17 15:12:58,54.09
2024-05-17 12:12:21,54.11
2024-05-17 09:11:40,54.14
2024-05-17 06:11:03,54.14
2024-05-17 03:10:28,54.14
2024-05-17 00:09:49,54.14
2024-05-16 21:09:08,54.14
2024-05-16 18:08:31,54.11
2024-05-16 15:07:54,54.09
2024-05-16 12:07:16,54.11
2024-05-16 09:06:33,54.14
2024-05-16 06:05:56,54.14
2024-05-16 03:05:21,54.14
2024-05-16 00:04:42,54.14
2024-05-15 21:03:58,54.14
2024-05-15 18:03:24,54.11
2024-05-15 15:02:42,54.11
2024-05-15 12:02:03,54.11
2024-05-15 09:01:27,54.14
2024-05-15 06:00:46,54.14
2024-05-15 03:00:10,54.16
2024-05-14 23:59:32,54.14
2024-05-14 20:58:55,54.14
2024-05-14 17:58:17,54.11
2024-05-14 14:57:40,54.11
2024-05-14 11:57:01,54.11
2024-05-14 08:56:23,54.14
2024-05-14 05:55:45,54.16
2024-05-14 02:55:07,54.14
2024-05-13 23:54:30,54.14
2024-05-13 23:44:30,54.31
2024-05-13 22:24:07,54.31
2024-05-13 19:23:29,54.29
2024-05-13 16:22:54,54.24
2024-05-13 13:22:18,54.14
2024-05-13 10:21:42,54.14
2024-05-13 07:20:59,54.14
2024-05-13 04:20:20,54.14
2024-05-13 01:19:40,54.16
2024-05-12 22:18:59,54.14
2024-05-12 19:18:21,54.14
2024-05-12 16:17:44,54.11
2024-05-12 13:17:04,54.14
2024-05-12 10:16:26,54.14
2024-05-12 08:56:26,54.14
2024-05-12 08:46:07,54.31
2024-05-12 05:45:32,54.34
2024-05-12 02:44:55,54.34
2024-05-11 23:44:18,54.34
2024-05-11 20:43:37,54.29
2024-05-11 17:42:57,54.21
2024-05-11 14:42:21,54.14
2024-05-11 11:41:42,54.14
2024-05-11 08:41:02,54.16
2024-05-11 05:40:24,54.16
2024-05-11 02:39:42,54.16
2024-05-11 01:39:42,54.34
2024-05-10 23:59:13,54.31
2024-05-10 20:58:34,54.31
2024-05-10 17:57:54,54.31
2024-05-10 14:57:18,54.31
2024-05-10 11:56:41,54.31
2024-05-10 08:56:03,54.34
2024-05-10 05:55:24,54.34
2024-05-10 02:54:45,54.34
2024-05-09 23:54:07,54.34
2024-05-09 20:53:32,54.34
2024-05-09 17:52:54,54.31
2024-05-09 14:52:18,54.31
2024-05-09 11:51:39,54.31
2024-05-09 08:50:57,54.34
2024-05-09 05:50:19,54.34
2024-05-09 02:49:38,54.34
2024-05-08 23:48:58,54.34
2024-05-08 20:48:21,54.31
2024-05-08 17:47:44,54.29
2024-05-08 14:47:05,54.29
2024-05-08 11:46:27,54.29
2024-05-08 10:16:27,54.14
2024-05-08 08:45:47,54.14
2024-05-08 05:45:09,54.14
2024-05-08 02:44:30,54.16
2024-05-07 23:43:51,54.16
2024-05-07 20:43:16,54.16
2024-05-07 17:42:34,54.29
2024-05-07 14:41:53,54.29
2024-05-07 11:41:15,54.31
2024-05-07 08:40:33,54.31
2024-05-07 05:39:53,54.31
2024-05-07 02:39:15,54.31
2024-05-06 23:38:35,54.31
2024-05-06 20:37:58,54.31
2024-05-06 17:37:21,54.29
2024-05-06 14:36:45,54.29
2024-05-06 11:36:04,54.31
2024-05-06 08:35:25,54.31
2024-05-06 05:34:46,54.21
2024-05-06 02:34:07,54.16
2024-05-05 23:33:31,54.16
2024-05-05 20:32:51,54.14
2024-05-05 17:32:15,54.11
2024-05-05 14:31:36,54.11
2024-05-05 11:30:57,54.14
2024-05-05 08:30:18,54.14
2024-05-05 05:29:41,54.11
2024-05-05 02:29:03,54.14
2024-05-04 23:28:27,54.14
2024-05-04 20:27:44,54.14
2024-05-04 17:27:08,54.11
2024-05-04 14:26:32,54.11
2024-05-04 11:25:51,54.14
2024-05-04 08:25:15,54.14
2024-05-04 05:24:34,54.14
2024-05-04 02:23:55,54.14
2024-05-03 23:23:18,54.14
2024-05-03 20:22:37,54.14
2024-05-03 17:21:57,54.11
2024-05-03 14:21:21,54.11
2024-05-03 11:20:40,54.14
2024-05-03 08:20:00,54.16
2024-05-03 05:19:24,54.14
2024-05-03 02:18:42,54.16
2024-05-02 23:18:02,54.16
2024-05-02 20:17:26,54.14
2024-05-02 17:16:48,54.11
2024-05-02 14:16:08,54.11
2024-05-02 11:15:32,54.14
2024-05-02 08:14:53,54.14
2024-05-02 05:14:15,54.14
2024-05-02 02:13:36,54.16
2024-05-01 23:13:00,54.16
2024-05-01 20:12:22,54.14
2024-05-01 17:11:42,54.11
2024-05-01 14:11:03,54.09
2024-05-01 14:06:03,54.26
2024-05-01 12:15:35,54.29
2024-05-01 09:14:57,54.29
2024-05-01 06:14:16,54.29
2024-05-01 03:13:37,54.29
2024-05-01 00:13:00,54.31
2024-04-30 21:12:24,54.31
2024-04-30 18:11:44,54.29
2024-04-30 15:11:13,54.26
2024-04-30 12:10:32,54.26
2024-04-30 09:09:49,54.29
2024-04-30 06:09:05,54.29
2024-04-30 03:08:31,54.19
2024-04-30 00:07:51,54.14
2024-04-29 21:07:10,54.14
2024-04-29 18:06:33,54.11
2024-04-29 15:05:54,54.11
2024-04-29 12:05:18,54.11
2024-04-29 09:04:39,54.14
2024-04-29 06:03:58,54.14
2024-04-29 03:03:22,54.14
2024-04-29 00:02:43,54.14
2024-04-28 21:02:04,54.14
2024-04-28 18:01:28,54.11
2024-04-28 15:00:49,54.11
2024-04-28 12:00:11,54.11
2024-04-28 08:59:35,54.14
2024-04-28 05:58:55,54.14
2024-04-28 02:58:20,54.16
2024-04-27 23:57:40,54.24
2024-04-27 21:12:40,54.29
2024-04-27 20:57:02,54.14
2024-04-27 17:56:26,54.11
2024-04-27 14:55:46,54.11
2024-04-27 11:55:09,54.11
2024-04-27 08:54:30,54.14
2024-04-27 05:53:51,54.11
2024-04-27 02:53:12,54.14
2024-04-26 23:52:33,54.14
2024-04-26 20:51:54,54.11
2024-04-26 17:51:16,54.09
2024-04-26 14:50:39,54.09
2024-04-26 11:49:59,54.11
2024-04-26 08:49:22,54.11
2024-04-26 05:48:44,54.11
2024-04-26 02:48:05,54.11
2024-04-25 23:47:27,54.14
2024-04-25 20:46:46,54.11
2024-04-25 17:46:11,54.09
2024-04-25 14:45:34,54.11
2024-04-25 11:44:55,54.11
2024-04-25 08:44:14,54.11
2024-04-25 05:43:36,54.11
2024-04-25 02:42:56,54.14
2024-04-24 23:42:19,54.14
2024-04-24 20:41:38,54.11
2024-04-24 17:40:56,54.09
2024-04-24 14:40:17,54.09
2024-04-24 11:39:40,54.11
2024-04-24 08:39:01,54.11
2024-04-24 05:38:24,54.11
2024-04-24 02:37:41,54.14
2024-04-23 23:37:03,54.14
2024-04-23 20:36:27,54.11
2024-04-23 17:35:43,54.09
2024-04-23 17:10:43,54.19
2024-04-23 14:35:04,54.09
2024-04-23 11:34:27,54.09
2024-04-23 08:33:49,54.09
2024-04-23 05:33:11,54.09
2024-04-23 02:32:34,54.11
2024-04-22 23:31:53,54.11
2024-04-22 20:31:18,54.09
2024-04-22 17:30:39,54.09
2024-04-22 14:30:02,54.09
2024-04-22 11:29:26,54.09
2024-04-22 08:28:49,54.09
2024-04-22 05:28:08,54.09
2024-04-22 02:27:30,54.11
2024-04-21 23:26:52,54.11
2024-04-21 20:26:14,54.06
2024-04-21 17:25:36,54.04
2024-04-21 14:24:56,54.06
2024-04-21 11:24:19,54.09
2024-04-21 08:23:39,54.11
2024-04-21 05:23:01,54.09
2024-04-21 02:22:23,54.11
2024-04-20 23:21:47,54.11
2024-04-20 20:21:07,54.09
2024-04-20 17:20:31,54.06
2024-04-20 14:19:51,54.06
2024-04-20 11:19:15,54.11
2024-04-20 08:18:38,54.11
2024-04-20 05:17:58,54.09
2024-04-20 02:17:22,54.11
2024-04-19 23:16:43,54.11
2024-04-19 20:16:04,54.09
2024-04-19 17:15:25,54.06
2024-04-19 14:14:45,54.06
2024-04-19 11:14:08,54.09
2024-04-19 08:13:30,54.11
2024-04-19 05:12:54,54.09
2024-04-19 02:12:14,54.09
2024-04-18 23:11:36,54.11
2024-04-18 20:10:56,54.09
2024-04-18 17:10:19,54.06
2024-04-18 14:09:38,54.09
2024-04-18 11:08:57,54.09
2024-04-18 08:08:16,54.09
2024-04-18 05:07:37,54.09
2024-04-18 02:06:57,54.09
2024-04-17 23:06:17,54.09
2024-04-17 20:05:35,54.09
2024-04-17 17:04:55,54.06
2024-04-17 14:04:20,54.06
2024-04-17 11:03:42,54.09
2024-04-17 08:03:01,54.09
2024-04-17 05:02:24,54.09
2024-04-17 02:01:45,54.11
2024-04-16 23:01:08,54.11
2024-04-16 20:00:31,54.09
2024-04-16 16:59:54,54.04
2024-04-16 13:59:18,54.04
2024-04-16 10:58:42,54.06
2024-04-16 07:58:05,54.06
2024-04-16 04:57:27,54.06
2024-04-16 01:56:49,54.06
2024-04-15 22:56:14,54.06
2024-04-15 19:55:36,54.06
2024-04-15 16:54:59,54.04
2024-04-15 13:54:21,54.01
2024-04-15 10:53:41,54.04
2024-04-15 07:53:01,54.04
2024-04-15 04:52:25,54.04
2024-04-15 01:51:46,54.04
2024-04-14 22:51:07,54.06
2024-04-14 19:50:30,54.06
2024-04-14 16:49:49,54.06
2024-04-14 13:49:14,54.06
2024-04-14 10:48:34,54.09
2024-04-14 07:47:55,54.09
2024-04-14 04:47:19,54.11
2024-04-14 01:46:39,54.11
2024-04-13 22:46:00,54.14
2024-04-13 19:45:25,54.14
2024-04-13 16:44:47,54.11
2024-04-13 16:34:47,54.34
2024-04-13 13:49:08,54.34
2024-04-13 10:48:34,54.34
2024-04-13 07:47:56,54.36
2024-04-13 04:47:20,54.21
2024-04-13 02:51:53,54.19
2024-04-12 23:51:14,54.19
2024-04-12 20:50:37,54.19
2024-04-12 17:49:57,54.19
2024-04-12 14:49:17,54.21
2024-04-12 11:48:41,54.19
2024-04-12 08:48:00,54.34
2024-04-12 06:22:30,54.36
2024-04-12 03:21:50,54.36
2024-04-12 03:16:50,54.21
2024-04-12 00:56:19,54.19
2024-04-11 21:55:42,54.19
2024-04-11 18:55:02,54.16
2024-04-11 15:54:26,54.16
2024-04-11 12:53:45,54.16
2024-04-11 09:53:06,54.19
2024-04-11 06:52:30,54.19
2024-04-11 03:51:52,54.21
2024-04-11 00:51:16,54.21
2024-04-10 21:50:31,54.21
2024-04-10 18:49:54,54.19
2024-04-10 15:49:19,54.19
2024-04-10 12:48:38,54.19
2024-04-10 12:38:38,54.36
2024-04-10 10:38:12,54.36
2024-04-10 07:37:33,54.36
2024-04-10 04:36:54,54.36
2024-04-10 01:36:17,54.39
2024-04-09 22:35:39,54.39
2024-04-09 19:35:04,54.36
2024-04-09 16:34:28,54.34
2024-04-09 13:33:47,54.29
2024-04-09 10:33:07,54.21
2024-04-09 07:32:31,54.21
2024-04-09 04:31:51,54.21
2024-04-09 01:31:16,54.21
2024-04-08 22:30:35,54.21
2024-04-08 19:29:55,54.16
2024-04-08 16:29:21,54.16
2024-04-08 13:28:42,54.19
2024-04-08 10:28:03,54.19
2024-04-08 07:27:25,54.19
2024-04-08 04:26:45,54.19
2024-04-08 01:26:06,54.21
2024-04-07 22:25:28,54.19
2024-04-07 19:24:49,54.16
2024-04-07 16:24:11,54.14
2024-04-07 13:23:35,54.16
2024-04-07 10:22:57,54.19
2024-04-07 07:22:19,54.19
2024-04-07 04:21:41,54.19
2024-04-07 01:21:00,54.21
2024-04-06 22:20:25,54.21
2024-04-06 19:19:48,54.16
2024-04-06 16:19:10,54.14
2024-04-06 13:18:32,54.16
2024-04-06 10:17:52,54.21
2024-04-06 07:17:17,54.19
2024-04-06 04:16:36,54.19
2024-04-06 01:15:58,54.19
2024-04-05 22:15:22,54.19
2024-04-05 19:14:42,54.16
2024-04-05 16:14:01,54.14
2024-04-05 13:13:27,54.14
2024-04-05 10:12:49,54.16
2024-04-05 07:12:08,54.14
2024-04-05 04:11:33,54.14
2024-04-05 01:10:54,54.16
2024-04-04 22:10:16,54.16
2024-04-04 19:09:32,54.14
2024-04-04 16:08:53,54.14
2024-04-04 13:08:15,54.11
2024-04-04 10:07:35,54.14
2024-04-04 07:06:55,54.14
2024-04-04 04:06:20,54.14
2024-04-04 01:05:39,54.14
2024-04-03 22:05:04,54.14
2024-04-03 19:04:28,54.11
2024-04-03 16:03:49,54.11
2024-04-03 13:03:12,54.11
2024-04-03 10:02:35,54.16
2024-04-03 07:01:55,54.16
2024-04-03 04:01:17,54.16
2024-04-03 01:00:38,54.16
2024-04-02 21:59:58,54.16
2024-04-02 18:59:23,54.14
2024-04-02 15:58:47,54.11
2024-04-02 12:58:09,54.11
2024-04-02 09:57:33,54.14
2024-04-02 06:56:54,54.14
2024-04-02 04:11:54,54.24
2024-04-02 03:56:15,54.14
2024-04-02 00:55:32,54.11
2024-04-01 21:54:54,54.11
2024-04-01 18:54:16,54.09
2024-04-01 15:53:39,54.06
2024-04-01 12:53:00,54.06
2024-04-01 09:52:22,54.09
2024-04-01 06:51:45,54.09
2024-04-01 03:51:08,54.06
2024-04-01 00:50:31,54.06
2024-03-31 21:49:51,54.06
2024-03-31 18:49:10,54.06
2024-03-31 15:48:33,54.09
2024-03-31 12:47:54,54.09
2024-03-31 09:47:20,54.11
2024-03-31 06:46:40,54.11
2024-03-31 03:46:04,54.14
2024-03-31 00:45:28,54.16
